TimeInterval,RoadSection,Direction,VehicleType,TrafficVolume,PCU
2024-02-27 15:35,基隆端-基隆交流道,北上,小客車,80,
2024-02-27 15:35,基隆端-基隆交流道,北上,小貨車,33,
2024-02-27 15:35,基隆端-基隆交流道,北上,大客車,6,
2024-02-27 15:35,基隆端-基隆交流道,北上,大貨車,3,
2024-02-27 15:35,基隆端-基隆交流道,北上,聯結車,0,125.6
2024-02-27 15:35,基隆端-基隆交流道,南下,小客車,104,
2024-02-27 15:35,基隆端-基隆交流道,南下,小貨車,44,
2024-02-27 15:35,基隆端-基隆交流道,南下,大客車,2,
2024-02-27 15:35,基隆端-基隆交流道,南下,大貨車,0,
2024-02-27 15:35,基隆端-基隆交流道,南下,聯結車,0,150.8
2024-02-27 15:35,基隆交流道-八堵交流道,北上,小客車,91,
2024-02-27 15:35,基隆交流道-八堵交流道,北上,小貨車,29,
2024-02-27 15:35,基隆交流道-八堵交流道,北上,大客車,6,
2024-02-27 15:35,基隆交流道-八堵交流道,北上,大貨車,3,
2024-02-27 15:35,基隆交流道-八堵交流道,北上,聯結車,0,132.6
2024-02-27 15:35,基隆交流道-八堵交流道,南下,小客車,92,
2024-02-27 15:35,基隆交流道-八堵交流道,南下,小貨車,42,
2024-02-27 15:35,基隆交流道-八堵交流道,南下,大客車,3,
2024-02-27 15:35,基隆交流道-八堵交流道,南下,大貨車,1,
2024-02-27 15:35,基隆交流道-八堵交流道,南下,聯結車,2,142.4
2024-02-27 15:35,八堵交流道-大華系統交流道,北上,小客車,116,
2024-02-27 15:35,八堵交流道-大華系統交流道,北上,小貨車,37,
2024-02-27 15:35,八堵交流道-大華系統交流道,北上,大客車,7,
2024-02-27 15:35,八堵交流道-大華系統交流道,北上,大貨車,2,
2024-02-27 15:35,八堵交流道-大華系統交流道,北上,聯結車,1,167.0
2024-02-27 15:35,八堵交流道-大華系統交流道,南下,小客車,108,
2024-02-27 15:35,八堵交流道-大華系統交流道,南下,小貨車,47,
2024-02-27 15:35,八堵交流道-大華系統交流道,南下,大客車,4,
2024-02-27 15:35,八堵交流道-大華系統交流道,南下,大貨車,5,
2024-02-27 15:35,八堵交流道-大華系統交流道,南下,聯結車,2,170.4
2024-02-27 15:35,五堵交流道-汐止交流道,北上,小客車,166,
2024-02-27 15:35,五堵交流道-汐止交流道,北上,小貨車,72,
2024-02-27 15:35,五堵交流道-汐止交流道,北上,大客車,7,
2024-02-27 15:35,五堵交流道-汐止交流道,北上,大貨車,6,
2024-02-27 15:35,五堵交流道-汐止交流道,北上,聯結車,12,273.0
2024-02-27 15:35,五堵交流道-汐止交流道,南下,小客車,158,
2024-02-27 15:35,五堵交流道-汐止交流道,南下,小貨車,69,
2024-02-27 15:35,五堵交流道-汐止交流道,南下,大客車,9,
2024-02-27 15:35,五堵交流道-汐止交流道,南下,大貨車,10,
2024-02-27 15:35,五堵交流道-汐止交流道,南下,聯結車,10,267.6
2024-02-27 15:35,五堵交流道-汐止交流道,北上,小客車,177,
2024-02-27 15:35,五堵交流道-汐止交流道,北上,小貨車,75,
2024-02-27 15:35,五堵交流道-汐止交流道,北上,大客車,5,
2024-02-27 15:35,五堵交流道-汐止交流道,北上,大貨車,7,
2024-02-27 15:35,五堵交流道-汐止交流道,北上,聯結車,14,288.4
2024-02-27 15:35,五堵交流道-汐止交流道,南下,小客車,166,
2024-02-27 15:35,五堵交流道-汐止交流道,南下,小貨車,77,
2024-02-27 15:35,五堵交流道-汐止交流道,南下,大客車,17,
2024-02-27 15:35,五堵交流道-汐止交流道,南下,大貨車,7,
2024-02-27 15:35,五堵交流道-汐止交流道,南下,聯結車,8,287.8
2024-02-27 15:35,高架道路汐止端-東湖交流道,北上,小客車,159,
2024-02-27 15:35,高架道路汐止端-東湖交流道,北上,小貨車,52,
2024-02-27 15:35,高架道路汐止端-東湖交流道,北上,大客車,4,
2024-02-27 15:35,高架道路汐止端-東湖交流道,北上,大貨車,22,
2024-02-27 15:35,高架道路汐止端-東湖交流道,北上,聯結車,22,278.2
2024-02-27 15:35,高架道路汐止端-東湖交流道,南下,小客車,149,
2024-02-27 15:35,高架道路汐止端-東湖交流道,南下,小貨車,47,
2024-02-27 15:35,高架道路汐止端-東湖交流道,南下,大客車,14,
2024-02-27 15:35,高架道路汐止端-東湖交流道,南下,大貨車,12,
2024-02-27 15:35,高架道路汐止端-東湖交流道,南下,聯結車,11,247.8
2024-02-27 15:35,東湖交流道-內湖交流道,北上,小客車,197,
2024-02-27 15:35,東湖交流道-內湖交流道,北上,小貨車,66,
2024-02-27 15:35,東湖交流道-內湖交流道,北上,大客車,5,
2024-02-27 15:35,東湖交流道-內湖交流道,北上,大貨車,19,
2024-02-27 15:35,東湖交流道-內湖交流道,北上,聯結車,22,327.4
2024-02-27 15:35,東湖交流道-內湖交流道,南下,小客車,217,
2024-02-27 15:35,東湖交流道-內湖交流道,南下,小貨車,71,
2024-02-27 15:35,東湖交流道-內湖交流道,南下,大客車,13,
2024-02-27 15:35,東湖交流道-內湖交流道,南下,大貨車,14,
2024-02-27 15:35,東湖交流道-內湖交流道,南下,聯結車,12,342.6
2024-02-27 15:35,內湖交流道-圓山交流道,南下,小客車,196,
2024-02-27 15:35,內湖交流道-圓山交流道,南下,小貨車,61,
2024-02-27 15:35,內湖交流道-圓山交流道,南下,大客車,4,
2024-02-27 15:35,內湖交流道-圓山交流道,南下,大貨車,26,
2024-02-27 15:35,內湖交流道-圓山交流道,南下,聯結車,13,317.2
2024-02-27 15:35,內湖交流道-圓山交流道,北上,小客車,144,
2024-02-27 15:35,內湖交流道-圓山交流道,北上,小貨車,79,
2024-02-27 15:35,內湖交流道-圓山交流道,北上,大客車,5,
2024-02-27 15:35,內湖交流道-圓山交流道,北上,大貨車,15,
2024-02-27 15:35,內湖交流道-圓山交流道,北上,聯結車,19,277.6
2024-02-27 15:35,圓山交流道-台北交流道,北上,小客車,330,
2024-02-27 15:35,圓山交流道-台北交流道,北上,小貨車,127,
2024-02-27 15:35,圓山交流道-台北交流道,北上,大客車,3,
2024-02-27 15:35,圓山交流道-台北交流道,北上,大貨車,20,
2024-02-27 15:35,圓山交流道-台北交流道,北上,聯結車,17,513.0
2024-02-27 15:35,圓山交流道-台北交流道,南下,小客車,256,
2024-02-27 15:35,圓山交流道-台北交流道,南下,小貨車,95,
2024-02-27 15:35,圓山交流道-台北交流道,南下,大客車,4,
2024-02-27 15:35,圓山交流道-台北交流道,南下,大貨車,29,
2024-02-27 15:35,圓山交流道-台北交流道,南下,聯結車,21,426.6
2024-02-27 15:35,台北交流道-三重交流道,北上,小客車,303,
2024-02-27 15:35,台北交流道-三重交流道,北上,小貨車,83,
2024-02-27 15:35,台北交流道-三重交流道,北上,大客車,7,
2024-02-27 15:35,台北交流道-三重交流道,北上,大貨車,21,
2024-02-27 15:35,台北交流道-三重交流道,北上,聯結車,20,453.2
2024-02-27 15:35,台北交流道-三重交流道,南下,小客車,242,
2024-02-27 15:35,台北交流道-三重交流道,南下,小貨車,78,
2024-02-27 15:35,台北交流道-三重交流道,南下,大客車,5,
2024-02-27 15:35,台北交流道-三重交流道,南下,大貨車,18,
2024-02-27 15:35,台北交流道-三重交流道,南下,聯結車,17,376.0
2024-02-27 15:35,三重交流道-五股轉接道,北上,小客車,293,
2024-02-27 15:35,三重交流道-五股轉接道,北上,小貨車,98,
2024-02-27 15:35,三重交流道-五股轉接道,北上,大客車,11,
2024-02-27 15:35,三重交流道-五股轉接道,北上,大貨車,16,
2024-02-27 15:35,三重交流道-五股轉接道,北上,聯結車,22,459.6
2024-02-27 15:35,三重交流道-五股轉接道,南下,小客車,237,
2024-02-27 15:35,三重交流道-五股轉接道,南下,小貨車,86,
2024-02-27 15:35,三重交流道-五股轉接道,南下,大客車,12,
2024-02-27 15:35,三重交流道-五股轉接道,南下,大貨車,15,
2024-02-27 15:35,三重交流道-五股轉接道,南下,聯結車,26,397.2
2024-02-27 15:35,五股交流道-泰山轉接道,南下,小客車,434,
2024-02-27 15:35,五股交流道-泰山轉接道,南下,小貨車,175,
2024-02-27 15:35,五股交流道-泰山轉接道,南下,大客車,12,
2024-02-27 15:35,五股交流道-泰山轉接道,南下,大貨車,33,
2024-02-27 15:35,五股交流道-泰山轉接道,南下,聯結車,15,693.0
2024-02-27 15:35,五股交流道-泰山轉接道,北上,小客車,449,
2024-02-27 15:35,五股交流道-泰山轉接道,北上,小貨車,181,
2024-02-27 15:35,五股交流道-泰山轉接道,北上,大客車,16,
2024-02-27 15:35,五股交流道-泰山轉接道,北上,大貨車,13,
2024-02-27 15:35,五股交流道-泰山轉接道,北上,聯結車,11,686.0
2024-02-27 15:35,泰山轉接道-林口交流道,北上,小客車,364,
2024-02-27 15:35,泰山轉接道-林口交流道,北上,小貨車,144,
2024-02-27 15:35,泰山轉接道-林口交流道,北上,大客車,12,
2024-02-27 15:35,泰山轉接道-林口交流道,北上,大貨車,16,
2024-02-27 15:35,泰山轉接道-林口交流道,北上,聯結車,15,568.2
2024-02-27 15:35,泰山轉接道-林口交流道,南下,小客車,344,
2024-02-27 15:35,泰山轉接道-林口交流道,南下,小貨車,142,
2024-02-27 15:35,泰山轉接道-林口交流道,南下,大客車,13,
2024-02-27 15:35,泰山轉接道-林口交流道,南下,大貨車,35,
2024-02-27 15:35,泰山轉接道-林口交流道,南下,聯結車,15,574.2
2024-02-27 15:35,林口交流道-桃園交流道,北上,小客車,167,
2024-02-27 15:35,林口交流道-桃園交流道,北上,小貨車,80,
2024-02-27 15:35,林口交流道-桃園交流道,北上,大客車,16,
2024-02-27 15:35,林口交流道-桃園交流道,北上,大貨車,14,
2024-02-27 15:35,林口交流道-桃園交流道,北上,聯結車,9,301.6
2024-02-27 15:35,林口交流道-桃園交流道,南下,小客車,182,
2024-02-27 15:35,林口交流道-桃園交流道,南下,小貨車,83,
2024-02-27 15:35,林口交流道-桃園交流道,南下,大客車,8,
2024-02-27 15:35,林口交流道-桃園交流道,南下,大貨車,27,
2024-02-27 15:35,林口交流道-桃園交流道,南下,聯結車,11,329.4
2024-02-27 15:35,林口交流道-桃園交流道,北上,小客車,331,
2024-02-27 15:35,林口交流道-桃園交流道,北上,小貨車,153,
2024-02-27 15:35,林口交流道-桃園交流道,北上,大客車,5,
2024-02-27 15:35,林口交流道-桃園交流道,北上,大貨車,23,
2024-02-27 15:35,林口交流道-桃園交流道,北上,聯結車,21,552.6
2024-02-27 15:35,林口交流道-桃園交流道,南下,小客車,282,
2024-02-27 15:35,林口交流道-桃園交流道,南下,小貨車,131,
2024-02-27 15:35,林口交流道-桃園交流道,南下,大客車,6,
2024-02-27 15:35,林口交流道-桃園交流道,南下,大貨車,33,
2024-02-27 15:35,林口交流道-桃園交流道,南下,聯結車,24,501.2
2024-02-27 15:35,桃園交流道-機場系統交流道,北上,小客車,187,
2024-02-27 15:35,桃園交流道-機場系統交流道,北上,小貨車,86,
2024-02-27 15:35,桃園交流道-機場系統交流道,北上,大客車,2,
2024-02-27 15:35,桃園交流道-機場系統交流道,北上,大貨車,19,
2024-02-27 15:35,桃園交流道-機場系統交流道,北上,聯結車,14,322.0
2024-02-27 15:35,桃園交流道-機場系統交流道,南下,小客車,180,
2024-02-27 15:35,桃園交流道-機場系統交流道,南下,小貨車,67,
2024-02-27 15:35,桃園交流道-機場系統交流道,南下,大客車,2,
2024-02-27 15:35,桃園交流道-機場系統交流道,南下,大貨車,24,
2024-02-27 15:35,桃園交流道-機場系統交流道,南下,聯結車,21,312.8
2024-02-27 15:35,桃園交流道-機場系統交流道,北上,小客車,305,
2024-02-27 15:35,桃園交流道-機場系統交流道,北上,小貨車,126,
2024-02-27 15:35,桃園交流道-機場系統交流道,北上,大客車,4,
2024-02-27 15:35,桃園交流道-機場系統交流道,北上,大貨車,35,
2024-02-27 15:35,桃園交流道-機場系統交流道,北上,聯結車,21,515.0
2024-02-27 15:35,桃園交流道-機場系統交流道,南下,小客車,323,
2024-02-27 15:35,桃園交流道-機場系統交流道,南下,小貨車,120,
2024-02-27 15:35,桃園交流道-機場系統交流道,南下,大客車,2,
2024-02-27 15:35,桃園交流道-機場系統交流道,南下,大貨車,37,
2024-02-27 15:35,桃園交流道-機場系統交流道,南下,聯結車,29,538.2
2024-02-27 15:35,機場系統交流道-內壢交流道,北上,小客車,224,
2024-02-27 15:35,機場系統交流道-內壢交流道,北上,小貨車,84,
2024-02-27 15:35,機場系統交流道-內壢交流道,北上,大客車,3,
2024-02-27 15:35,機場系統交流道-內壢交流道,北上,大貨車,41,
2024-02-27 15:35,機場系統交流道-內壢交流道,北上,聯結車,13,387.8
2024-02-27 15:35,機場系統交流道-內壢交流道,南下,小客車,275,
2024-02-27 15:35,機場系統交流道-內壢交流道,南下,小貨車,104,
2024-02-27 15:35,機場系統交流道-內壢交流道,南下,大客車,3,
2024-02-27 15:35,機場系統交流道-內壢交流道,南下,大貨車,35,
2024-02-27 15:35,機場系統交流道-內壢交流道,南下,聯結車,20,460.2
2024-02-27 15:35,機場系統交流道-內壢交流道,北上,小客車,260,
2024-02-27 15:35,機場系統交流道-內壢交流道,北上,小貨車,86,
2024-02-27 15:35,機場系統交流道-內壢交流道,北上,大客車,2,
2024-02-27 15:35,機場系統交流道-內壢交流道,北上,大貨車,46,
2024-02-27 15:35,機場系統交流道-內壢交流道,北上,聯結車,15,434.2
2024-02-27 15:35,機場系統交流道-內壢交流道,南下,小客車,246,
2024-02-27 15:35,機場系統交流道-內壢交流道,南下,小貨車,108,
2024-02-27 15:35,機場系統交流道-內壢交流道,南下,大客車,3,
2024-02-27 15:35,機場系統交流道-內壢交流道,南下,大貨車,40,
2024-02-27 15:35,機場系統交流道-內壢交流道,南下,聯結車,17,438.0
2024-02-27 15:35,內壢交流道-中壢轉接道,南下,小客車,134,
2024-02-27 15:35,內壢交流道-中壢轉接道,南下,小貨車,65,
2024-02-27 15:35,內壢交流道-中壢轉接道,南下,大客車,1,
2024-02-27 15:35,內壢交流道-中壢轉接道,南下,大貨車,25,
2024-02-27 15:35,內壢交流道-中壢轉接道,南下,聯結車,13,253.6
2024-02-27 15:35,內壢交流道-中壢轉接道,北上,小客車,233,
2024-02-27 15:35,內壢交流道-中壢轉接道,北上,小貨車,115,
2024-02-27 15:35,內壢交流道-中壢轉接道,北上,大客車,3,
2024-02-27 15:35,內壢交流道-中壢轉接道,北上,大貨車,45,
2024-02-27 15:35,內壢交流道-中壢轉接道,北上,聯結車,17,439.0
2024-02-27 15:35,中壢交流道-平鎮系統交流道,北上,小客車,208,
2024-02-27 15:35,中壢交流道-平鎮系統交流道,北上,小貨車,100,
2024-02-27 15:35,中壢交流道-平鎮系統交流道,北上,大客車,2,
2024-02-27 15:35,中壢交流道-平鎮系統交流道,北上,大貨車,48,
2024-02-27 15:35,中壢交流道-平鎮系統交流道,北上,聯結車,16,400.4
2024-02-27 15:35,中壢交流道-平鎮系統交流道,南下,小客車,145,
2024-02-27 15:35,中壢交流道-平鎮系統交流道,南下,小貨車,66,
2024-02-27 15:35,中壢交流道-平鎮系統交流道,南下,大客車,2,
2024-02-27 15:35,中壢交流道-平鎮系統交流道,南下,大貨車,17,
2024-02-27 15:35,中壢交流道-平鎮系統交流道,南下,聯結車,16,260.0
2024-02-27 15:35,平鎮系統交流道-幼獅交流道,北上,小客車,204,
2024-02-27 15:35,平鎮系統交流道-幼獅交流道,北上,小貨車,105,
2024-02-27 15:35,平鎮系統交流道-幼獅交流道,北上,大客車,1,
2024-02-27 15:35,平鎮系統交流道-幼獅交流道,北上,大貨車,39,
2024-02-27 15:35,平鎮系統交流道-幼獅交流道,北上,聯結車,20,393.0
2024-02-27 15:35,平鎮系統交流道-幼獅交流道,南下,小客車,152,
2024-02-27 15:35,平鎮系統交流道-幼獅交流道,南下,小貨車,65,
2024-02-27 15:35,平鎮系統交流道-幼獅交流道,南下,大客車,3,
2024-02-27 15:35,平鎮系統交流道-幼獅交流道,南下,大貨車,33,
2024-02-27 15:35,平鎮系統交流道-幼獅交流道,南下,聯結車,19,294.0
2024-02-27 15:35,幼獅交流道-楊梅交流道,北上,小客車,182,
2024-02-27 15:35,幼獅交流道-楊梅交流道,北上,小貨車,88,
2024-02-27 15:35,幼獅交流道-楊梅交流道,北上,大客車,1,
2024-02-27 15:35,幼獅交流道-楊梅交流道,北上,大貨車,34,
2024-02-27 15:35,幼獅交流道-楊梅交流道,北上,聯結車,16,341.4
2024-02-27 15:35,幼獅交流道-楊梅交流道,南下,小客車,141,
2024-02-27 15:35,幼獅交流道-楊梅交流道,南下,小貨車,65,
2024-02-27 15:35,幼獅交流道-楊梅交流道,南下,大客車,1,
2024-02-27 15:35,幼獅交流道-楊梅交流道,南下,大貨車,34,
2024-02-27 15:35,幼獅交流道-楊梅交流道,南下,聯結車,14,274.6
2024-02-27 15:35,楊梅交流道-高架道路楊梅端,北上,小客車,119,
2024-02-27 15:35,楊梅交流道-高架道路楊梅端,北上,小貨車,48,
2024-02-27 15:35,楊梅交流道-高架道路楊梅端,北上,大客車,1,
2024-02-27 15:35,楊梅交流道-高架道路楊梅端,北上,大貨車,29,
2024-02-27 15:35,楊梅交流道-高架道路楊梅端,北上,聯結車,13,227.2
2024-02-27 15:35,楊梅交流道-高架道路楊梅端,南下,小客車,75,
2024-02-27 15:35,楊梅交流道-高架道路楊梅端,南下,小貨車,41,
2024-02-27 15:35,楊梅交流道-高架道路楊梅端,南下,大客車,0,
2024-02-27 15:35,楊梅交流道-高架道路楊梅端,南下,大貨車,24,
2024-02-27 15:35,楊梅交流道-高架道路楊梅端,南下,聯結車,12,166.4
2024-02-27 15:35,高架道路楊梅端-湖口交流道,北上,小客車,237,
2024-02-27 15:35,高架道路楊梅端-湖口交流道,北上,小貨車,94,
2024-02-27 15:35,高架道路楊梅端-湖口交流道,北上,大客車,8,
2024-02-27 15:35,高架道路楊梅端-湖口交流道,北上,大貨車,22,
2024-02-27 15:35,高架道路楊梅端-湖口交流道,北上,聯結車,9,385.6
2024-02-27 15:35,高架道路楊梅端-湖口交流道,南下,小客車,165,
2024-02-27 15:35,高架道路楊梅端-湖口交流道,南下,小貨車,69,
2024-02-27 15:35,高架道路楊梅端-湖口交流道,南下,大客車,5,
2024-02-27 15:35,高架道路楊梅端-湖口交流道,南下,大貨車,27,
2024-02-27 15:35,高架道路楊梅端-湖口交流道,南下,聯結車,9,291.4
2024-02-27 15:35,湖口交流道-竹北交流道,北上,小客車,260,
2024-02-27 15:35,湖口交流道-竹北交流道,北上,小貨車,113,
2024-02-27 15:35,湖口交流道-竹北交流道,北上,大客車,6,
2024-02-27 15:35,湖口交流道-竹北交流道,北上,大貨車,24,
2024-02-27 15:35,湖口交流道-竹北交流道,北上,聯結車,15,436.0
2024-02-27 15:35,湖口交流道-竹北交流道,南下,小客車,284,
2024-02-27 15:35,湖口交流道-竹北交流道,南下,小貨車,96,
2024-02-27 15:35,湖口交流道-竹北交流道,南下,大客車,4,
2024-02-27 15:35,湖口交流道-竹北交流道,南下,大貨車,28,
2024-02-27 15:35,湖口交流道-竹北交流道,南下,聯結車,18,450.0
2024-02-27 15:35,竹北交流道-新竹交流道,北上,小客車,265,
2024-02-27 15:35,竹北交流道-新竹交流道,北上,小貨車,122,
2024-02-27 15:35,竹北交流道-新竹交流道,北上,大客車,5,
2024-02-27 15:35,竹北交流道-新竹交流道,北上,大貨車,25,
2024-02-27 15:35,竹北交流道-新竹交流道,北上,聯結車,13,447.2
2024-02-27 15:35,竹北交流道-新竹交流道,南下,小客車,258,
2024-02-27 15:35,竹北交流道-新竹交流道,南下,小貨車,95,
2024-02-27 15:35,竹北交流道-新竹交流道,南下,大客車,8,
2024-02-27 15:35,竹北交流道-新竹交流道,南下,大貨車,31,
2024-02-27 15:35,竹北交流道-新竹交流道,南下,聯結車,18,432.8
2024-02-27 15:35,新竹交流道-新竹系統交流道,南下,小客車,140,
2024-02-27 15:35,新竹交流道-新竹系統交流道,南下,小貨車,59,
2024-02-27 15:35,新竹交流道-新竹系統交流道,南下,大客車,6,
2024-02-27 15:35,新竹交流道-新竹系統交流道,南下,大貨車,26,
2024-02-27 15:35,新竹交流道-新竹系統交流道,南下,聯結車,19,270.4
2024-02-27 15:35,新竹交流道-新竹系統交流道,北上,小客車,131,
2024-02-27 15:35,新竹交流道-新竹系統交流道,北上,小貨車,66,
2024-02-27 15:35,新竹交流道-新竹系統交流道,北上,大客車,6,
2024-02-27 15:35,新竹交流道-新竹系統交流道,北上,大貨車,28,
2024-02-27 15:35,新竹交流道-新竹系統交流道,北上,聯結車,17,268.4
2024-02-27 15:35,新竹交流道-新竹系統交流道,北上,小客車,208,
2024-02-27 15:35,新竹交流道-新竹系統交流道,北上,小貨車,95,
2024-02-27 15:35,新竹交流道-新竹系統交流道,北上,大客車,7,
2024-02-27 15:35,新竹交流道-新竹系統交流道,北上,大貨車,36,
2024-02-27 15:35,新竹交流道-新竹系統交流道,北上,聯結車,17,387.0
2024-02-27 15:35,新竹交流道-新竹系統交流道,南下,小客車,218,
2024-02-27 15:35,新竹交流道-新竹系統交流道,南下,小貨車,82,
2024-02-27 15:35,新竹交流道-新竹系統交流道,南下,大客車,6,
2024-02-27 15:35,新竹交流道-新竹系統交流道,南下,大貨車,32,
2024-02-27 15:35,新竹交流道-新竹系統交流道,南下,聯結車,21,382.6
2024-02-27 15:35,新竹系統交流道-頭份交流道,北上,小客車,189,
2024-02-27 15:35,新竹系統交流道-頭份交流道,北上,小貨車,75,
2024-02-27 15:35,新竹系統交流道-頭份交流道,北上,大客車,8,
2024-02-27 15:35,新竹系統交流道-頭份交流道,北上,大貨車,16,
2024-02-27 15:35,新竹系統交流道-頭份交流道,北上,聯結車,4,303.2
2024-02-27 15:35,新竹系統交流道-頭份交流道,南下,小客車,164,
2024-02-27 15:35,新竹系統交流道-頭份交流道,南下,小貨車,68,
2024-02-27 15:35,新竹系統交流道-頭份交流道,南下,大客車,12,
2024-02-27 15:35,新竹系統交流道-頭份交流道,南下,大貨車,9,
2024-02-27 15:35,新竹系統交流道-頭份交流道,南下,聯結車,5,268.4
2024-02-27 15:35,頭份交流道-頭屋交流道,北上,小客車,161,
2024-02-27 15:35,頭份交流道-頭屋交流道,北上,小貨車,59,
2024-02-27 15:35,頭份交流道-頭屋交流道,北上,大客車,7,
2024-02-27 15:35,頭份交流道-頭屋交流道,北上,大貨車,12,
2024-02-27 15:35,頭份交流道-頭屋交流道,北上,聯結車,6,255.0
2024-02-27 15:35,頭份交流道-頭屋交流道,南下,小客車,175,
2024-02-27 15:35,頭份交流道-頭屋交流道,南下,小貨車,72,
2024-02-27 15:35,頭份交流道-頭屋交流道,南下,大客車,7,
2024-02-27 15:35,頭份交流道-頭屋交流道,南下,大貨車,20,
2024-02-27 15:35,頭份交流道-頭屋交流道,南下,聯結車,5,291.8
2024-02-27 15:35,頭屋交流道-苗栗交流道,北上,小客車,174,
2024-02-27 15:35,頭屋交流道-苗栗交流道,北上,小貨車,51,
2024-02-27 15:35,頭屋交流道-苗栗交流道,北上,大客車,3,
2024-02-27 15:35,頭屋交流道-苗栗交流道,北上,大貨車,16,
2024-02-27 15:35,頭屋交流道-苗栗交流道,北上,聯結車,7,261.4
2024-02-27 15:35,頭屋交流道-苗栗交流道,南下,小客車,131,
2024-02-27 15:35,頭屋交流道-苗栗交流道,南下,小貨車,52,
2024-02-27 15:35,頭屋交流道-苗栗交流道,南下,大客車,8,
2024-02-27 15:35,頭屋交流道-苗栗交流道,南下,大貨車,20,
2024-02-27 15:35,頭屋交流道-苗栗交流道,南下,聯結車,4,227.8
2024-02-27 15:35,苗栗交流道-銅鑼交流道,北上,小客車,178,
2024-02-27 15:35,苗栗交流道-銅鑼交流道,北上,小貨車,75,
2024-02-27 15:35,苗栗交流道-銅鑼交流道,北上,大客車,10,
2024-02-27 15:35,苗栗交流道-銅鑼交流道,北上,大貨車,19,
2024-02-27 15:35,苗栗交流道-銅鑼交流道,北上,聯結車,10,307.6
2024-02-27 15:35,苗栗交流道-銅鑼交流道,南下,小客車,164,
2024-02-27 15:35,苗栗交流道-銅鑼交流道,南下,小貨車,70,
2024-02-27 15:35,苗栗交流道-銅鑼交流道,南下,大客車,3,
2024-02-27 15:35,苗栗交流道-銅鑼交流道,南下,大貨車,16,
2024-02-27 15:35,苗栗交流道-銅鑼交流道,南下,聯結車,7,270.4
2024-02-27 15:35,銅鑼交流道-三義交流道,北上,小客車,199,
2024-02-27 15:35,銅鑼交流道-三義交流道,北上,小貨車,54,
2024-02-27 15:35,銅鑼交流道-三義交流道,北上,大客車,3,
2024-02-27 15:35,銅鑼交流道-三義交流道,北上,大貨車,11,
2024-02-27 15:35,銅鑼交流道-三義交流道,北上,聯結車,8,283.8
2024-02-27 15:35,銅鑼交流道-三義交流道,南下,小客車,135,
2024-02-27 15:35,銅鑼交流道-三義交流道,南下,小貨車,54,
2024-02-27 15:35,銅鑼交流道-三義交流道,南下,大客車,8,
2024-02-27 15:35,銅鑼交流道-三義交流道,南下,大貨車,20,
2024-02-27 15:35,銅鑼交流道-三義交流道,南下,聯結車,5,235.2
2024-02-27 15:35,三義交流道-后里交流道,北上,小客車,161,
2024-02-27 15:35,三義交流道-后里交流道,北上,小貨車,50,
2024-02-27 15:35,三義交流道-后里交流道,北上,大客車,8,
2024-02-27 15:35,三義交流道-后里交流道,北上,大貨車,18,
2024-02-27 15:35,三義交流道-后里交流道,北上,聯結車,4,253.0
2024-02-27 15:35,三義交流道-后里交流道,南下,小客車,186,
2024-02-27 15:35,三義交流道-后里交流道,南下,小貨車,65,
2024-02-27 15:35,三義交流道-后里交流道,南下,大客車,7,
2024-02-27 15:35,三義交流道-后里交流道,南下,大貨車,12,
2024-02-27 15:35,三義交流道-后里交流道,南下,聯結車,4,283.2
2024-02-27 15:35,后里交流道-台中系統交流道,北上,小客車,197,
2024-02-27 15:35,后里交流道-台中系統交流道,北上,小貨車,83,
2024-02-27 15:35,后里交流道-台中系統交流道,北上,大客車,6,
2024-02-27 15:35,后里交流道-台中系統交流道,北上,大貨車,16,
2024-02-27 15:35,后里交流道-台中系統交流道,北上,聯結車,5,317.8
2024-02-27 15:35,后里交流道-台中系統交流道,南下,小客車,226,
2024-02-27 15:35,后里交流道-台中系統交流道,南下,小貨車,87,
2024-02-27 15:35,后里交流道-台中系統交流道,南下,大客車,7,
2024-02-27 15:35,后里交流道-台中系統交流道,南下,大貨車,17,
2024-02-27 15:35,后里交流道-台中系統交流道,南下,聯結車,5,353.6
2024-02-27 15:35,台中系統交流道-豐原交流道,北上,小客車,250,
2024-02-27 15:35,台中系統交流道-豐原交流道,北上,小貨車,108,
2024-02-27 15:35,台中系統交流道-豐原交流道,北上,大客車,7,
2024-02-27 15:35,台中系統交流道-豐原交流道,北上,大貨車,23,
2024-02-27 15:35,台中系統交流道-豐原交流道,北上,聯結車,11,415.4
2024-02-27 15:35,台中系統交流道-豐原交流道,南下,小客車,271,
2024-02-27 15:35,台中系統交流道-豐原交流道,南下,小貨車,127,
2024-02-27 15:35,台中系統交流道-豐原交流道,南下,大客車,8,
2024-02-27 15:35,台中系統交流道-豐原交流道,南下,大貨車,26,
2024-02-27 15:35,台中系統交流道-豐原交流道,南下,聯結車,16,468.0
2024-02-27 15:35,豐原交流道-大雅交流道,北上,小客車,279,
2024-02-27 15:35,豐原交流道-大雅交流道,北上,小貨車,90,
2024-02-27 15:35,豐原交流道-大雅交流道,北上,大客車,7,
2024-02-27 15:35,豐原交流道-大雅交流道,北上,大貨車,25,
2024-02-27 15:35,豐原交流道-大雅交流道,北上,聯結車,2,416.6
2024-02-27 15:35,豐原交流道-大雅交流道,南下,小客車,263,
2024-02-27 15:35,豐原交流道-大雅交流道,南下,小貨車,119,
2024-02-27 15:35,豐原交流道-大雅交流道,南下,大客車,6,
