TimeInterval,GantryID,Direction,VehicleType,交通量
2024-02-27 13:35,新店-木柵,北上,小貨車,70
2024-02-27 13:35,新店-木柵,北上,大客車,1
2024-02-27 13:35,新店-木柵,北上,大貨車,10
2024-02-27 13:35,新店-木柵,北上,聯結車,10
2024-02-27 13:35,木柵-新店,南下,小客車,178
2024-02-27 13:35,木柵-新店,南下,小貨車,84
2024-02-27 13:35,木柵-新店,南下,大客車,4
2024-02-27 13:35,木柵-新店,南下,大貨車,15
2024-02-27 13:35,木柵-新店,南下,聯結車,7
2024-02-27 13:35,安坑-新店,北上,小客車,138
2024-02-27 13:35,安坑-新店,北上,小貨車,74
2024-02-27 13:35,安坑-新店,北上,大客車,1
2024-02-27 13:35,安坑-新店,北上,大貨車,11
2024-02-27 13:35,安坑-新店,北上,聯結車,10
2024-02-27 13:35,新店-安坑,南下,小客車,175
2024-02-27 13:35,新店-安坑,南下,小貨車,81
2024-02-27 13:35,新店-安坑,南下,大客車,3
2024-02-27 13:35,新店-安坑,南下,大貨車,15
2024-02-27 13:35,新店-安坑,南下,聯結車,7
2024-02-27 13:35,安坑-中和,南下,小客車,251
2024-02-27 13:35,安坑-中和,南下,小貨車,97
2024-02-27 13:35,安坑-中和,南下,大客車,4
2024-02-27 13:35,安坑-中和,南下,大貨車,15
2024-02-27 13:35,安坑-中和,南下,聯結車,6
2024-02-27 13:35,中和-安坑,北上,小客車,200
2024-02-27 13:35,中和-安坑,北上,小貨車,106
2024-02-27 13:35,中和-安坑,北上,大客車,2
2024-02-27 13:35,中和-安坑,北上,大貨車,15
2024-02-27 13:35,中和-安坑,北上,聯結車,16
2024-02-27 13:35,土城-中和,北上,小客車,261
2024-02-27 13:35,土城-中和,北上,小貨車,134
2024-02-27 13:35,土城-中和,北上,大客車,6
2024-02-27 13:35,土城-中和,北上,大貨車,16
2024-02-27 13:35,土城-中和,北上,聯結車,16
2024-02-27 13:35,中和-土城,南下,小客車,244
2024-02-27 13:35,中和-土城,南下,小貨車,136
2024-02-27 13:35,中和-土城,南下,大客車,4
2024-02-27 13:35,中和-土城,南下,大貨車,20
2024-02-27 13:35,中和-土城,南下,聯結車,8
2024-02-27 13:35,樹林-土城,北上,小客車,290
2024-02-27 13:35,樹林-土城,北上,小貨車,138
2024-02-27 13:35,樹林-土城,北上,大客車,5
2024-02-27 13:35,樹林-土城,北上,大貨車,22
2024-02-27 13:35,樹林-土城,北上,聯結車,21
2024-02-27 13:35,土城-樹林,南下,小客車,319
2024-02-27 13:35,土城-樹林,南下,小貨車,136
2024-02-27 13:35,土城-樹林,南下,大客車,8
2024-02-27 13:35,土城-樹林,南下,大貨車,20
2024-02-27 13:35,土城-樹林,南下,聯結車,11
2024-02-27 13:35,三鶯-樹林,北上,小客車,252
2024-02-27 13:35,三鶯-樹林,北上,小貨車,121
2024-02-27 13:35,三鶯-樹林,北上,大客車,4
2024-02-27 13:35,三鶯-樹林,北上,大貨車,25
2024-02-27 13:35,三鶯-樹林,北上,聯結車,21
2024-02-27 13:35,樹林-三鶯,南下,小客車,262
2024-02-27 13:35,樹林-三鶯,南下,小貨車,132
2024-02-27 13:35,樹林-三鶯,南下,大客車,8
2024-02-27 13:35,樹林-三鶯,南下,大貨車,27
2024-02-27 13:35,樹林-三鶯,南下,聯結車,10
2024-02-27 13:35,鶯歌系統-三鶯,北上,小客車,263
2024-02-27 13:35,鶯歌系統-三鶯,北上,小貨車,132
2024-02-27 13:35,鶯歌系統-三鶯,北上,大客車,4
2024-02-27 13:35,鶯歌系統-三鶯,北上,大貨車,30
2024-02-27 13:35,鶯歌系統-三鶯,北上,聯結車,26
2024-02-27 13:35,三鶯-鶯歌系統,南下,小客車,287
2024-02-27 13:35,三鶯-鶯歌系統,南下,小貨車,141
2024-02-27 13:35,三鶯-鶯歌系統,南下,大客車,7
2024-02-27 13:35,三鶯-鶯歌系統,南下,大貨車,22
2024-02-27 13:35,三鶯-鶯歌系統,南下,聯結車,14
2024-02-27 13:35,大溪-鶯歌系統,北上,小客車,222
2024-02-27 13:35,大溪-鶯歌系統,北上,小貨車,105
2024-02-27 13:35,大溪-鶯歌系統,北上,大客車,1
2024-02-27 13:35,大溪-鶯歌系統,北上,大貨車,18
2024-02-27 13:35,大溪-鶯歌系統,北上,聯結車,25
2024-02-27 13:35,鶯歌系統-大溪,南下,小客車,240
2024-02-27 13:35,鶯歌系統-大溪,南下,小貨車,123
2024-02-27 13:35,鶯歌系統-大溪,南下,大客車,1
2024-02-27 13:35,鶯歌系統-大溪,南下,大貨車,19
2024-02-27 13:35,鶯歌系統-大溪,南下,聯結車,23
2024-02-27 13:35,龍潭-大溪,北上,小客車,183
2024-02-27 13:35,龍潭-大溪,北上,小貨車,83
2024-02-27 13:35,龍潭-大溪,北上,大客車,3
2024-02-27 13:35,龍潭-大溪,北上,大貨車,13
2024-02-27 13:35,龍潭-大溪,北上,聯結車,19
2024-02-27 13:35,大溪-龍潭,南下,小客車,146
2024-02-27 13:35,大溪-龍潭,南下,小貨車,76
2024-02-27 13:35,大溪-龍潭,南下,大客車,1
2024-02-27 13:35,大溪-龍潭,南下,大貨車,17
2024-02-27 13:35,大溪-龍潭,南下,聯結車,15
2024-02-27 13:35,高原-龍潭,北上,小客車,169
2024-02-27 13:35,高原-龍潭,北上,小貨車,72
2024-02-27 13:35,高原-龍潭,北上,大客車,2
2024-02-27 13:35,高原-龍潭,北上,大貨車,9
2024-02-27 13:35,高原-龍潭,北上,聯結車,23
2024-02-27 13:35,龍潭-高原,南下,小客車,173
2024-02-27 13:35,龍潭-高原,南下,小貨車,58
2024-02-27 13:35,龍潭-高原,南下,大客車,4
2024-02-27 13:35,龍潭-高原,南下,大貨車,17
2024-02-27 13:35,龍潭-高原,南下,聯結車,12
2024-02-27 13:35,關西服務區-高原,北上,小客車,164
2024-02-27 13:35,關西服務區-高原,北上,小貨車,55
2024-02-27 13:35,關西服務區-高原,北上,大客車,5
2024-02-27 13:35,關西服務區-高原,北上,大貨車,12
2024-02-27 13:35,關西服務區-高原,北上,聯結車,18
2024-02-27 13:35,高原-關西服務區,南下,小客車,147
2024-02-27 13:35,高原-關西服務區,南下,小貨車,58
2024-02-27 13:35,高原-關西服務區,南下,大客車,3
2024-02-27 13:35,高原-關西服務區,南下,大貨車,13
2024-02-27 13:35,高原-關西服務區,南下,聯結車,13
2024-02-27 13:35,關西-關西服務區,北上,小客車,149
2024-02-27 13:35,關西-關西服務區,北上,小貨車,59
2024-02-27 13:35,關西-關西服務區,北上,大客車,1
2024-02-27 13:35,關西-關西服務區,北上,大貨車,15
2024-02-27 13:35,關西-關西服務區,北上,聯結車,7
2024-02-27 13:35,關西服務區-關西,南下,小客車,138
2024-02-27 13:35,關西服務區-關西,南下,小貨車,56
2024-02-27 13:35,關西服務區-關西,南下,大客車,3
2024-02-27 13:35,關西服務區-關西,南下,大貨車,10
2024-02-27 13:35,關西服務區-關西,南下,聯結車,8
2024-02-27 13:35,竹林-關西,北上,小客車,109
2024-02-27 13:35,竹林-關西,北上,小貨車,53
2024-02-27 13:35,竹林-關西,北上,大客車,4
2024-02-27 13:35,竹林-關西,北上,大貨車,13
2024-02-27 13:35,竹林-關西,北上,聯結車,16
2024-02-27 13:35,關西-竹林,南下,小客車,134
2024-02-27 13:35,關西-竹林,南下,小貨車,52
2024-02-27 13:35,關西-竹林,南下,大客車,4
2024-02-27 13:35,關西-竹林,南下,大貨車,20
2024-02-27 13:35,關西-竹林,南下,聯結車,6
2024-02-27 13:35,寶山-竹林,北上,小客車,107
2024-02-27 13:35,寶山-竹林,北上,小貨車,41
2024-02-27 13:35,寶山-竹林,北上,大客車,0
2024-02-27 13:35,寶山-竹林,北上,大貨車,19
2024-02-27 13:35,寶山-竹林,北上,聯結車,18
2024-02-27 13:35,竹林-寶山,南下,小客車,138
2024-02-27 13:35,竹林-寶山,南下,小貨車,46
2024-02-27 13:35,竹林-寶山,南下,大客車,2
2024-02-27 13:35,竹林-寶山,南下,大貨車,15
2024-02-27 13:35,竹林-寶山,南下,聯結車,10
2024-02-27 13:35,新竹系統-寶山,北上,小客車,103
2024-02-27 13:35,新竹系統-寶山,北上,小貨車,53
2024-02-27 13:35,新竹系統-寶山,北上,大客車,0
2024-02-27 13:35,新竹系統-寶山,北上,大貨車,20
2024-02-27 13:35,新竹系統-寶山,北上,聯結車,15
2024-02-27 13:35,寶山-新竹系統,南下,小客車,149
2024-02-27 13:35,寶山-新竹系統,南下,小貨車,53
2024-02-27 13:35,寶山-新竹系統,南下,大客車,2
2024-02-27 13:35,寶山-新竹系統,南下,大貨車,21
2024-02-27 13:35,寶山-新竹系統,南下,聯結車,18
2024-02-27 13:35,茄苳-新竹系統,北上,小客車,148
2024-02-27 13:35,茄苳-新竹系統,北上,小貨車,60
2024-02-27 13:35,茄苳-新竹系統,北上,大客車,4
2024-02-27 13:35,茄苳-新竹系統,北上,大貨車,24
2024-02-27 13:35,茄苳-新竹系統,北上,聯結車,18
2024-02-27 13:35,新竹系統-茄苳,南下,小客車,174
2024-02-27 13:35,新竹系統-茄苳,南下,小貨車,71
2024-02-27 13:35,新竹系統-茄苳,南下,大客車,4
2024-02-27 13:35,新竹系統-茄苳,南下,大貨車,26
2024-02-27 13:35,新竹系統-茄苳,南下,聯結車,24
2024-02-27 13:35,香山-茄苳,北上,小客車,137
2024-02-27 13:35,香山-茄苳,北上,小貨車,48
2024-02-27 13:35,香山-茄苳,北上,大客車,2
2024-02-27 13:35,香山-茄苳,北上,大貨車,19
2024-02-27 13:35,香山-茄苳,北上,聯結車,17
2024-02-27 13:35,茄苳-香山,南下,小客車,142
2024-02-27 13:35,茄苳-香山,南下,小貨車,69
2024-02-27 13:35,茄苳-香山,南下,大客車,1
2024-02-27 13:35,茄苳-香山,南下,大貨車,31
2024-02-27 13:35,茄苳-香山,南下,聯結車,15
2024-02-27 13:35,西濱-香山,北上,小客車,102
2024-02-27 13:35,西濱-香山,北上,小貨車,38
2024-02-27 13:35,西濱-香山,北上,大客車,2
2024-02-27 13:35,西濱-香山,北上,大貨車,19
2024-02-27 13:35,西濱-香山,北上,聯結車,17
2024-02-27 13:35,香山-西濱,南下,小客車,118
2024-02-27 13:35,香山-西濱,南下,小貨車,46
2024-02-27 13:35,香山-西濱,南下,大客車,2
2024-02-27 13:35,香山-西濱,南下,大貨車,26
2024-02-27 13:35,香山-西濱,南下,聯結車,25
2024-02-27 13:35,竹南-西濱,北上,小客車,92
2024-02-27 13:35,竹南-西濱,北上,小貨車,28
2024-02-27 13:35,竹南-西濱,北上,大客車,3
2024-02-27 13:35,竹南-西濱,北上,大貨車,18
2024-02-27 13:35,竹南-西濱,北上,聯結車,19
2024-02-27 13:35,西濱-竹南,南下,小客車,96
2024-02-27 13:35,西濱-竹南,南下,小貨車,50
2024-02-27 13:35,西濱-竹南,南下,大客車,4
2024-02-27 13:35,西濱-竹南,南下,大貨車,23
2024-02-27 13:35,西濱-竹南,南下,聯結車,28
2024-02-27 13:35,大山-竹南,北上,小客車,109
2024-02-27 13:35,大山-竹南,北上,小貨車,31
2024-02-27 13:35,大山-竹南,北上,大客車,2
2024-02-27 13:35,大山-竹南,北上,大貨車,14
2024-02-27 13:35,大山-竹南,北上,聯結車,15
2024-02-27 13:35,竹南-大山,南下,小客車,109
2024-02-27 13:35,竹南-大山,南下,小貨車,49
2024-02-27 13:35,竹南-大山,南下,大客車,2
2024-02-27 13:35,竹南-大山,南下,大貨車,22
2024-02-27 13:35,竹南-大山,南下,聯結車,21
2024-02-27 13:35,後龍-大山,北上,小客車,99
2024-02-27 13:35,後龍-大山,北上,小貨車,28
2024-02-27 13:35,後龍-大山,北上,大客車,0
2024-02-27 13:35,後龍-大山,北上,大貨車,15
2024-02-27 13:35,後龍-大山,北上,聯結車,19
2024-02-27 13:35,大山-後龍,南下,小客車,95
2024-02-27 13:35,大山-後龍,南下,小貨車,52
2024-02-27 13:35,大山-後龍,南下,大客車,2
2024-02-27 13:35,大山-後龍,南下,大貨車,25
2024-02-27 13:35,大山-後龍,南下,聯結車,28
2024-02-27 13:35,西湖服務區-後龍,北上,小客車,77
2024-02-27 13:35,西湖服務區-後龍,北上,小貨車,34
2024-02-27 13:35,西湖服務區-後龍,北上,大客車,3
2024-02-27 13:35,西湖服務區-後龍,北上,大貨車,15
2024-02-27 13:35,西湖服務區-後龍,北上,聯結車,12
2024-02-27 13:35,後龍-西湖服務區,南下,小客車,99
2024-02-27 13:35,後龍-西湖服務區,南下,小貨車,40
2024-02-27 13:35,後龍-西湖服務區,南下,大客車,2
2024-02-27 13:35,後龍-西湖服務區,南下,大貨車,23
2024-02-27 13:35,後龍-西湖服務區,南下,聯結車,27
2024-02-27 13:35,通霄-西湖服務區,北上,小客車,86
2024-02-27 13:35,通霄-西湖服務區,北上,小貨車,38
2024-02-27 13:35,通霄-西湖服務區,北上,大客車,2
2024-02-27 13:35,通霄-西湖服務區,北上,大貨車,15
2024-02-27 13:35,通霄-西湖服務區,北上,聯結車,14
2024-02-27 13:35,西湖服務區-通霄,南下,小客車,90
2024-02-27 13:35,西湖服務區-通霄,南下,小貨車,40
2024-02-27 13:35,西湖服務區-通霄,南下,大客車,0
2024-02-27 13:35,西湖服務區-通霄,南下,大貨車,22
2024-02-27 13:35,西湖服務區-通霄,南下,聯結車,25
2024-02-27 13:35,苑裡-通霄,北上,小客車,81
2024-02-27 13:35,苑裡-通霄,北上,小貨車,29
2024-02-27 13:35,苑裡-通霄,北上,大客車,2
2024-02-27 13:35,苑裡-通霄,北上,大貨車,12
2024-02-27 13:35,苑裡-通霄,北上,聯結車,23
2024-02-27 13:35,通霄-苑裡,南下,小客車,106
2024-02-27 13:35,通霄-苑裡,南下,小貨車,37
2024-02-27 13:35,通霄-苑裡,南下,大客車,2
2024-02-27 13:35,通霄-苑裡,南下,大貨車,28
2024-02-27 13:35,通霄-苑裡,南下,聯結車,21
2024-02-27 13:35,大甲-苑裡,北上,小客車,109
2024-02-27 13:35,大甲-苑裡,北上,小貨車,46
2024-02-27 13:35,大甲-苑裡,北上,大客車,0
2024-02-27 13:35,大甲-苑裡,北上,大貨車,23
2024-02-27 13:35,大甲-苑裡,北上,聯結車,16
2024-02-27 13:35,苑裡-大甲,南下,小客車,129
2024-02-27 13:35,苑裡-大甲,南下,小貨車,41
2024-02-27 13:35,苑裡-大甲,南下,大客車,2
2024-02-27 13:35,苑裡-大甲,南下,大貨車,43
2024-02-27 13:35,苑裡-大甲,南下,聯結車,20
2024-02-27 13:35,中港系統-大甲,北上,小客車,134
2024-02-27 13:35,中港系統-大甲,北上,小貨車,55
2024-02-27 13:35,中港系統-大甲,北上,大客車,0
2024-02-27 13:35,中港系統-大甲,北上,大貨車,25
2024-02-27 13:35,中港系統-大甲,北上,聯結車,20
2024-02-27 13:35,大甲-中港系統,南下,小客車,145
2024-02-27 13:35,大甲-中港系統,南下,小貨車,72
2024-02-27 13:35,大甲-中港系統,南下,大客車,4
2024-02-27 13:35,大甲-中港系統,南下,大貨車,33
2024-02-27 13:35,大甲-中港系統,南下,聯結車,23
2024-02-27 13:35,清水服務區-中港系統,北上,小客車,97
2024-02-27 13:35,清水服務區-中港系統,北上,小貨車,32
2024-02-27 13:35,清水服務區-中港系統,北上,大客車,3
2024-02-27 13:35,清水服務區-中港系統,北上,大貨車,15
2024-02-27 13:35,清水服務區-中港系統,北上,聯結車,17
2024-02-27 13:35,中港系統-清水服務區,南下,小客車,122
2024-02-27 13:35,中港系統-清水服務區,南下,小貨車,42
2024-02-27 13:35,中港系統-清水服務區,南下,大客車,2
2024-02-27 13:35,中港系統-清水服務區,南下,大貨車,14
2024-02-27 13:35,中港系統-清水服務區,南下,聯結車,18
2024-02-27 13:35,沙鹿-清水服務區,北上,小客車,88
2024-02-27 13:35,沙鹿-清水服務區,北上,小貨車,41
2024-02-27 13:35,沙鹿-清水服務區,北上,大客車,2
2024-02-27 13:35,沙鹿-清水服務區,北上,大貨車,17
2024-02-27 13:35,沙鹿-清水服務區,北上,聯結車,16
2024-02-27 13:35,清水服務區-沙鹿,南下,小客車,126
2024-02-27 13:35,清水服務區-沙鹿,南下,小貨車,38
2024-02-27 13:35,清水服務區-沙鹿,南下,大客車,2
2024-02-27 13:35,清水服務區-沙鹿,南下,大貨車,20
2024-02-27 13:35,清水服務區-沙鹿,南下,聯結車,20
2024-02-27 13:35,龍井-沙鹿,北上,小客車,104
2024-02-27 13:35,龍井-沙鹿,北上,小貨車,48
2024-02-27 13:35,龍井-沙鹿,北上,大客車,0
2024-02-27 13:35,龍井-沙鹿,北上,大貨車,19
2024-02-27 13:35,龍井-沙鹿,北上,聯結車,15
2024-02-27 13:35,沙鹿-龍井,南下,小客車,99
2024-02-27 13:35,沙鹿-龍井,南下,小貨車,56
2024-02-27 13:35,沙鹿-龍井,南下,大客車,3
2024-02-27 13:35,沙鹿-龍井,南下,大貨車,25
2024-02-27 13:35,沙鹿-龍井,南下,聯結車,33
2024-02-27 13:35,和美-龍井,北上,小客車,124
2024-02-27 13:35,和美-龍井,北上,小貨車,44
2024-02-27 13:35,和美-龍井,北上,大客車,2
2024-02-27 13:35,和美-龍井,北上,大貨車,22
2024-02-27 13:35,和美-龍井,北上,聯結車,20
2024-02-27 13:35,龍井-和美,南下,小客車,103
2024-02-27 13:35,龍井-和美,南下,小貨車,38
2024-02-27 13:35,龍井-和美,南下,大客車,1
2024-02-27 13:35,龍井-和美,南下,大貨車,20
2024-02-27 13:35,龍井-和美,南下,聯結車,26
2024-02-27 13:35,彰化系統-和美,北上,小客車,128
2024-02-27 13:35,彰化系統-和美,北上,小貨車,74
2024-02-27 13:35,彰化系統-和美,北上,大客車,1
2024-02-27 13:35,彰化系統-和美,北上,大貨車,26
2024-02-27 13:35,彰化系統-和美,北上,聯結車,29
2024-02-27 13:35,和美-彰化系統,南下,小客車,140
2024-02-27 13:35,和美-彰化系統,南下,小貨車,61
2024-02-27 13:35,和美-彰化系統,南下,大客車,2
2024-02-27 13:35,和美-彰化系統,南下,大貨車,29
2024-02-27 13:35,和美-彰化系統,南下,聯結車,36
2024-02-27 13:35,彰化系統-快官,南下,小客車,135
2024-02-27 13:35,彰化系統-快官,南下,小貨車,64
2024-02-27 13:35,彰化系統-快官,南下,大客車,1
2024-02-27 13:35,彰化系統-快官,南下,大貨車,26
2024-02-27 13:35,彰化系統-快官,南下,聯結車,13
2024-02-27 13:35,快官-彰化系統,北上,小客車,137
2024-02-27 13:35,快官-彰化系統,北上,小貨車,58
2024-02-27 13:35,快官-彰化系統,北上,大客車,4
2024-02-27 13:35,快官-彰化系統,北上,大貨車,25
2024-02-27 13:35,快官-彰化系統,北上,聯結車,18
2024-02-27 13:35,烏日-快官,北上,小客車,164
2024-02-27 13:35,烏日-快官,北上,小貨車,86
2024-02-27 13:35,烏日-快官,北上,大客車,4
2024-02-27 13:35,烏日-快官,北上,大貨車,16
2024-02-27 13:35,烏日-快官,北上,聯結車,10
2024-02-27 13:35,快官-烏日,南下,小客車,179
2024-02-27 13:35,快官-烏日,南下,小貨車,69
2024-02-27 13:35,快官-烏日,南下,大客車,2
2024-02-27 13:35,快官-烏日,南下,大貨車,27
2024-02-27 13:35,快官-烏日,南下,聯結車,11
2024-02-27 13:35,中投-烏日,北上,小客車,159
2024-02-27 13:35,中投-烏日,北上,小貨車,83
2024-02-27 13:35,中投-烏日,北上,大客車,1
2024-02-27 13:35,中投-烏日,北上,大貨車,22
2024-02-27 13:35,中投-烏日,北上,聯結車,5
2024-02-27 13:35,烏日-中投,南下,小客車,178
2024-02-27 13:35,烏日-中投,南下,小貨車,69
2024-02-27 13:35,烏日-中投,南下,大客車,2
2024-02-27 13:35,烏日-中投,南下,大貨車,27
2024-02-27 13:35,烏日-中投,南下,聯結車,10
2024-02-27 13:35,霧峰-中投,北上,小客車,195
2024-02-27 13:35,霧峰-中投,北上,小貨車,98
2024-02-27 13:35,霧峰-中投,北上,大客車,3
2024-02-27 13:35,霧峰-中投,北上,大貨車,13
2024-02-27 13:35,霧峰-中投,北上,聯結車,9
2024-02-27 13:35,中投-霧峰,南下,小客車,178
2024-02-27 13:35,中投-霧峰,南下,小貨車,72
2024-02-27 13:35,中投-霧峰,南下,大客車,2
2024-02-27 13:35,中投-霧峰,南下,大貨車,25
2024-02-27 13:35,中投-霧峰,南下,聯結車,12
2024-02-27 13:35,霧峰系統-霧峰,北上,小客車,241
2024-02-27 13:35,霧峰系統-霧峰,北上,小貨車,117
2024-02-27 13:35,霧峰系統-霧峰,北上,大客車,5
2024-02-27 13:35,霧峰系統-霧峰,北上,大貨車,19
2024-02-27 13:35,霧峰系統-霧峰,北上,聯結車,13
2024-02-27 13:35,霧峰-霧峰系統,南下,小客車,210
2024-02-27 13:35,霧峰-霧峰系統,南下,小貨車,98
2024-02-27 13:35,霧峰-霧峰系統,南下,大客車,1
2024-02-27 13:35,霧峰-霧峰系統,南下,大貨車,20
2024-02-27 13:35,霧峰-霧峰系統,南下,聯結車,15
2024-02-27 13:35,霧峰系統-草屯,南下,小客車,190
2024-02-27 13:35,霧峰系統-草屯,南下,小貨車,86
2024-02-27 13:35,霧峰系統-草屯,南下,大客車,1
2024-02-27 13:35,霧峰系統-草屯,南下,大貨車,20
2024-02-27 13:35,霧峰系統-草屯,南下,聯結車,12
2024-02-27 13:35,草屯-霧峰系統,北上,小客車,193
2024-02-27 13:35,草屯-霧峰系統,北上,小貨車,114
2024-02-27 13:35,草屯-霧峰系統,北上,大客車,1
2024-02-27 13:35,草屯-霧峰系統,北上,大貨車,24
2024-02-27 13:35,草屯-霧峰系統,北上,聯結車,8
2024-02-27 13:35,中興系統-草屯,北上,小客車,196
2024-02-27 13:35,中興系統-草屯,北上,小貨車,100
2024-02-27 13:35,中興系統-草屯,北上,大客車,3
2024-02-27 13:35,中興系統-草屯,北上,大貨車,16
2024-02-27 13:35,中興系統-草屯,北上,聯結車,6
2024-02-27 13:35,草屯-中興系統,南下,小客車,170
2024-02-27 13:35,草屯-中興系統,南下,小貨車,86
2024-02-27 13:35,草屯-中興系統,南下,大客車,1
2024-02-27 13:35,草屯-中興系統,南下,大貨車,14
2024-02-27 13:35,草屯-中興系統,南下,聯結車,8
2024-02-27 13:35,中興-中興系統,北上,小客車,171
2024-02-27 13:35,中興-中興系統,北上,小貨車,68
2024-02-27 13:35,中興-中興系統,北上,大客車,1
2024-02-27 13:35,中興-中興系統,北上,大貨車,11
2024-02-27 13:35,中興-中興系統,北上,聯結車,12
2024-02-27 13:35,中興系統-中興,南下,小客車,178
2024-02-27 13:35,中興系統-中興,南下,小貨車,83
2024-02-27 13:35,中興系統-中興,南下,大客車,4
2024-02-27 13:35,中興系統-中興,南下,大貨車,10
2024-02-27 13:35,中興系統-中興,南下,聯結車,9
2024-02-27 13:35,南投-中興,北上,小客車,154
2024-02-27 13:35,南投-中興,北上,小貨車,53
2024-02-27 13:35,南投-中興,北上,大客車,0
2024-02-27 13:35,南投-中興,北上,大貨車,8
2024-02-27 13:35,南投-中興,北上,聯結車,12
2024-02-27 13:35,中興-南投,南下,小客車,179
2024-02-27 13:35,中興-南投,南下,小貨車,63
2024-02-27 13:35,中興-南投,南下,大客車,6
2024-02-27 13:35,中興-南投,南下,大貨車,10
2024-02-27 13:35,中興-南投,南下,聯結車,6
2024-02-27 13:35,南投服務區-南投,北上,小客車,130
2024-02-27 13:35,南投服務區-南投,北上,小貨車,44
2024-02-27 13:35,南投服務區-南投,北上,大客車,2
2024-02-27 13:35,南投服務區-南投,北上,大貨車,7
2024-02-27 13:35,南投服務區-南投,北上,聯結車,7
2024-02-27 13:35,南投-南投服務區,南下,小客車,127
2024-02-27 13:35,南投-南投服務區,南下,小貨車,43
2024-02-27 13:35,南投-南投服務區,南下,大客車,0
2024-02-27 13:35,南投-南投服務區,南下,大貨車,8
2024-02-27 13:35,南投-南投服務區,南下,聯結車,5
2024-02-27 13:35,名間-南投服務區,北上,小客車,129
2024-02-27 13:35,名間-南投服務區,北上,小貨車,47
2024-02-27 13:35,名間-南投服務區,北上,大客車,2
2024-02-27 13:35,名間-南投服務區,北上,大貨車,5
2024-02-27 13:35,名間-南投服務區,北上,聯結車,7
2024-02-27 13:35,南投服務區-名間,南下,小客車,123
2024-02-27 13:35,南投服務區-名間,南下,小貨車,45
2024-02-27 13:35,南投服務區-名間,南下,大客車,2
2024-02-27 13:35,南投服務區-名間,南下,大貨車,12
2024-02-27 13:35,南投服務區-名間,南下,聯結車,7
2024-02-27 13:35,竹山-名間,北上,小客車,85
2024-02-27 13:35,竹山-名間,北上,小貨車,46
2024-02-27 13:35,竹山-名間,北上,大客車,0
2024-02-27 13:35,竹山-名間,北上,大貨車,7
2024-02-27 13:35,竹山-名間,北上,聯結車,6
2024-02-27 13:35,名間-竹山,南下,小客車,117
2024-02-27 13:35,名間-竹山,南下,小貨車,38
2024-02-27 13:35,名間-竹山,南下,大客車,1
2024-02-27 13:35,名間-竹山,南下,大貨車,15
2024-02-27 13:35,名間-竹山,南下,聯結車,3
2024-02-27 13:35,南雲-竹山,北上,小客車,79
2024-02-27 13:35,南雲-竹山,北上,小貨車,35
2024-02-27 13:35,南雲-竹山,北上,大客車,1
2024-02-27 13:35,南雲-竹山,北上,大貨車,5
2024-02-27 13:35,南雲-竹山,北上,聯結車,7
2024-02-27 13:35,竹山-南雲,南下,小客車,81
2024-02-27 13:35,竹山-南雲,南下,小貨車,35
2024-02-27 13:35,竹山-南雲,南下,大客車,0
2024-02-27 13:35,竹山-南雲,南下,大貨車,11
2024-02-27 13:35,竹山-南雲,南下,聯結車,4
2024-02-27 13:35,斗六-南雲,北上,小客車,78
2024-02-27 13:35,斗六-南雲,北上,小貨車,28
2024-02-27 13:35,斗六-南雲,北上,大客車,2
2024-02-27 13:35,斗六-南雲,北上,大貨車,3
2024-02-27 13:35,斗六-南雲,北上,聯結車,7
2024-02-27 13:35,南雲-斗六,南下,小客車,70
2024-02-27 13:35,南雲-斗六,南下,小貨車,28
2024-02-27 13:35,南雲-斗六,南下,大客車,1
2024-02-27 13:35,南雲-斗六,南下,大貨車,5
2024-02-27 13:35,南雲-斗六,南下,聯結車,5
2024-02-27 13:35,古坑(北)&古坑系統-斗六,北上,小客車,69
2024-02-27 13:35,古坑(北)&古坑系統-斗六,北上,小貨車,30
2024-02-27 13:35,古坑(北)&古坑系統-斗六,北上,大客車,0
2024-02-27 13:35,古坑(北)&古坑系統-斗六,北上,大貨車,10
2024-02-27 13:35,古坑(北)&古坑系統-斗六,北上,聯結車,7
2024-02-27 13:35,斗六-古坑(北)&古坑系統,南下,小客車,87
2024-02-27 13:35,斗六-古坑(北)&古坑系統,南下,小貨車,30
2024-02-27 13:35,斗六-古坑(北)&古坑系統,南下,大客車,0
2024-02-27 13:35,斗六-古坑(北)&古坑系統,南下,大貨車,12
2024-02-27 13:35,斗六-古坑(北)&古坑系統,南下,聯結車,6
2024-02-27 13:35,古坑(南)-古坑(北)&古坑系統,北上,小客車,68
2024-02-27 13:35,古坑(南)-古坑(北)&古坑系統,北上,小貨車,28
2024-02-27 13:35,古坑(南)-古坑(北)&古坑系統,北上,大客車,2
2024-02-27 13:35,古坑(南)-古坑(北)&古坑系統,北上,大貨車,10
2024-02-27 13:35,古坑(南)-古坑(北)&古坑系統,北上,聯結車,5
2024-02-27 13:35,古坑(北)&古坑系統-古坑(南),南下,小客車,62
2024-02-27 13:35,古坑(北)&古坑系統-古坑(南),南下,小貨車,34
2024-02-27 13:35,古坑(北)&古坑系統-古坑(南),南下,大客車,3
2024-02-27 13:35,古坑(北)&古坑系統-古坑(南),南下,大貨車,2
2024-02-27 13:35,古坑(北)&古坑系統-古坑(南),南下,聯結車,4
2024-02-27 13:35,古坑服務區-古坑(南),北上,小客車,86
