TimeInterval,GantryID,Direction,VehicleType,TrafficVolume,PCU
2024-02-27 15:35,草屯-中興系統,南下,大貨車,21,
2024-02-27 15:35,草屯-中興系統,南下,聯結車,5,288.0
2024-02-27 15:35,中興-中興系統,北上,小客車,226,
2024-02-27 15:35,中興-中興系統,北上,小貨車,78,
2024-02-27 15:35,中興-中興系統,北上,大客車,14,
2024-02-27 15:35,中興-中興系統,北上,大貨車,16,
2024-02-27 15:35,中興-中興系統,北上,聯結車,12,362.8
2024-02-27 15:35,中興系統-中興,南下,小客車,143,
2024-02-27 15:35,中興系統-中興,南下,小貨車,72,
2024-02-27 15:35,中興系統-中興,南下,大客車,1,
2024-02-27 15:35,中興系統-中興,南下,大貨車,20,
2024-02-27 15:35,中興系統-中興,南下,聯結車,7,254.2
2024-02-27 15:35,南投-中興,北上,小客車,224,
2024-02-27 15:35,南投-中興,北上,小貨車,81,
2024-02-27 15:35,南投-中興,北上,大客車,12,
2024-02-27 15:35,南投-中興,北上,大貨車,22,
2024-02-27 15:35,南投-中興,北上,聯結車,3,356.8
2024-02-27 15:35,中興-南投,南下,小客車,146,
2024-02-27 15:35,中興-南投,南下,小貨車,69,
2024-02-27 15:35,中興-南投,南下,大客車,0,
2024-02-27 15:35,中興-南投,南下,大貨車,14,
2024-02-27 15:35,中興-南投,南下,聯結車,10,248.6
2024-02-27 15:35,南投服務區-南投,北上,小客車,173,
2024-02-27 15:35,南投服務區-南投,北上,小貨車,67,
2024-02-27 15:35,南投服務區-南投,北上,大客車,13,
2024-02-27 15:35,南投服務區-南投,北上,大貨車,13,
2024-02-27 15:35,南投服務區-南投,北上,聯結車,5,283.4
2024-02-27 15:35,南投-南投服務區,南下,小客車,122,
2024-02-27 15:35,南投-南投服務區,南下,小貨車,59,
2024-02-27 15:35,南投-南投服務區,南下,大客車,3,
2024-02-27 15:35,南投-南投服務區,南下,大貨車,9,
2024-02-27 15:35,南投-南投服務區,南下,聯結車,4,203.4
2024-02-27 15:35,名間-南投服務區,北上,小客車,168,
2024-02-27 15:35,名間-南投服務區,北上,小貨車,61,
2024-02-27 15:35,名間-南投服務區,北上,大客車,12,
2024-02-27 15:35,名間-南投服務區,北上,大貨車,12,
2024-02-27 15:35,名間-南投服務區,北上,聯結車,4,268.2
2024-02-27 15:35,南投服務區-名間,南下,小客車,125,
2024-02-27 15:35,南投服務區-名間,南下,小貨車,40,
2024-02-27 15:35,南投服務區-名間,南下,大客車,3,
2024-02-27 15:35,南投服務區-名間,南下,大貨車,12,
2024-02-27 15:35,南投服務區-名間,南下,聯結車,6,194.4
2024-02-27 15:35,竹山-名間,北上,小客車,149,
2024-02-27 15:35,竹山-名間,北上,小貨車,50,
2024-02-27 15:35,竹山-名間,北上,大客車,8,
2024-02-27 15:35,竹山-名間,北上,大貨車,15,
2024-02-27 15:35,竹山-名間,北上,聯結車,4,236.8
2024-02-27 15:35,名間-竹山,南下,小客車,94,
2024-02-27 15:35,名間-竹山,南下,小貨車,28,
2024-02-27 15:35,名間-竹山,南下,大客車,0,
2024-02-27 15:35,名間-竹山,南下,大貨車,3,
2024-02-27 15:35,名間-竹山,南下,聯結車,3,130.4
2024-02-27 15:35,南雲-竹山,北上,小客車,112,
2024-02-27 15:35,南雲-竹山,北上,小貨車,38,
2024-02-27 15:35,南雲-竹山,北上,大客車,1,
2024-02-27 15:35,南雲-竹山,北上,大貨車,12,
2024-02-27 15:35,南雲-竹山,北上,聯結車,7,178.0
2024-02-27 15:35,竹山-南雲,南下,小客車,74,
2024-02-27 15:35,竹山-南雲,南下,小貨車,33,
2024-02-27 15:35,竹山-南雲,南下,大客車,4,
2024-02-27 15:35,竹山-南雲,南下,大貨車,2,
2024-02-27 15:35,竹山-南雲,南下,聯結車,6,123.8
2024-02-27 15:35,斗六-南雲,北上,小客車,98,
2024-02-27 15:35,斗六-南雲,北上,小貨車,40,
2024-02-27 15:35,斗六-南雲,北上,大客車,0,
2024-02-27 15:35,斗六-南雲,北上,大貨車,5,
2024-02-27 15:35,斗六-南雲,北上,聯結車,3,149.2
2024-02-27 15:35,南雲-斗六,南下,小客車,87,
2024-02-27 15:35,南雲-斗六,南下,小貨車,40,
2024-02-27 15:35,南雲-斗六,南下,大客車,5,
2024-02-27 15:35,南雲-斗六,南下,大貨車,10,
2024-02-27 15:35,南雲-斗六,南下,聯結車,2,150.8
2024-02-27 15:35,古坑(北)&古坑系統-斗六,北上,小客車,102,
2024-02-27 15:35,古坑(北)&古坑系統-斗六,北上,小貨車,33,
2024-02-27 15:35,古坑(北)&古坑系統-斗六,北上,大客車,0,
2024-02-27 15:35,古坑(北)&古坑系統-斗六,北上,大貨車,8,
2024-02-27 15:35,古坑(北)&古坑系統-斗六,北上,聯結車,3,150.4
2024-02-27 15:35,斗六-古坑(北)&古坑系統,南下,小客車,82,
2024-02-27 15:35,斗六-古坑(北)&古坑系統,南下,小貨車,28,
2024-02-27 15:35,斗六-古坑(北)&古坑系統,南下,大客車,3,
2024-02-27 15:35,斗六-古坑(北)&古坑系統,南下,大貨車,18,
2024-02-27 15:35,斗六-古坑(北)&古坑系統,南下,聯結車,8,150.6
2024-02-27 15:35,古坑(南)-古坑(北)&古坑系統,北上,小客車,75,
2024-02-27 15:35,古坑(南)-古坑(北)&古坑系統,北上,小貨車,29,
2024-02-27 15:35,古坑(南)-古坑(北)&古坑系統,北上,大客車,2,
2024-02-27 15:35,古坑(南)-古坑(北)&古坑系統,北上,大貨車,7,
2024-02-27 15:35,古坑(南)-古坑(北)&古坑系統,北上,聯結車,6,125.0
2024-02-27 15:35,古坑(北)&古坑系統-古坑(南),南下,小客車,78,
2024-02-27 15:35,古坑(北)&古坑系統-古坑(南),南下,小貨車,32,
2024-02-27 15:35,古坑(北)&古坑系統-古坑(南),南下,大客車,4,
2024-02-27 15:35,古坑(北)&古坑系統-古坑(南),南下,大貨車,8,
2024-02-27 15:35,古坑(北)&古坑系統-古坑(南),南下,聯結車,5,133.8
2024-02-27 15:35,古坑服務區-古坑(南),北上,小客車,92,
2024-02-27 15:35,古坑服務區-古坑(南),北上,小貨車,38,
2024-02-27 15:35,古坑服務區-古坑(南),北上,大客車,4,
2024-02-27 15:35,古坑服務區-古坑(南),北上,大貨車,9,
2024-02-27 15:35,古坑服務區-古坑(南),北上,聯結車,8,159.4
2024-02-27 15:35,古坑(南)-古坑服務區,南下,小客車,82,
2024-02-27 15:35,古坑(南)-古坑服務區,南下,小貨車,40,
2024-02-27 15:35,古坑(南)-古坑服務區,南下,大客車,4,
2024-02-27 15:35,古坑(南)-古坑服務區,南下,大貨車,8,
2024-02-27 15:35,古坑(南)-古坑服務區,南下,聯結車,5,145.8
2024-02-27 15:35,梅山-古坑服務區,北上,小客車,81,
2024-02-27 15:35,梅山-古坑服務區,北上,小貨車,37,
2024-02-27 15:35,梅山-古坑服務區,北上,大客車,2,
2024-02-27 15:35,梅山-古坑服務區,北上,大貨車,10,
2024-02-27 15:35,梅山-古坑服務區,北上,聯結車,5,141.8
2024-02-27 15:35,古坑服務區-梅山,南下,小客車,75,
2024-02-27 15:35,古坑服務區-梅山,南下,小貨車,43,
2024-02-27 15:35,古坑服務區-梅山,南下,大客車,6,
2024-02-27 15:35,古坑服務區-梅山,南下,大貨車,7,
2024-02-27 15:35,古坑服務區-梅山,南下,聯結車,5,143.2
2024-02-27 15:35,竹崎(北)-梅山,北上,小客車,78,
2024-02-27 15:35,竹崎(北)-梅山,北上,小貨車,31,
2024-02-27 15:35,竹崎(北)-梅山,北上,大客車,4,
2024-02-27 15:35,竹崎(北)-梅山,北上,大貨車,9,
2024-02-27 15:35,竹崎(北)-梅山,北上,聯結車,6,135.6
2024-02-27 15:35,梅山-竹崎(北),南下,小客車,85,
2024-02-27 15:35,梅山-竹崎(北),南下,小貨車,42,
2024-02-27 15:35,梅山-竹崎(北),南下,大客車,2,
2024-02-27 15:35,梅山-竹崎(北),南下,大貨車,10,
2024-02-27 15:35,梅山-竹崎(北),南下,聯結車,7,153.6
2024-02-27 15:35,竹崎(南)-竹崎(北),北上,小客車,56,
2024-02-27 15:35,竹崎(南)-竹崎(北),北上,小貨車,33,
2024-02-27 15:35,竹崎(南)-竹崎(北),北上,大客車,1,
2024-02-27 15:35,竹崎(南)-竹崎(北),北上,大貨車,8,
2024-02-27 15:35,竹崎(南)-竹崎(北),北上,聯結車,6,110.0
2024-02-27 15:35,竹崎(北)-竹崎(南),南下,小客車,68,
2024-02-27 15:35,竹崎(北)-竹崎(南),南下,小貨車,29,
2024-02-27 15:35,竹崎(北)-竹崎(南),南下,大客車,0,
2024-02-27 15:35,竹崎(北)-竹崎(南),南下,大貨車,5,
2024-02-27 15:35,竹崎(北)-竹崎(南),南下,聯結車,4,109.6
2024-02-27 15:35,中埔-竹崎(南),北上,小客車,70,
2024-02-27 15:35,中埔-竹崎(南),北上,小貨車,41,
2024-02-27 15:35,中埔-竹崎(南),北上,大客車,1,
2024-02-27 15:35,中埔-竹崎(南),北上,大貨車,11,
2024-02-27 15:35,中埔-竹崎(南),北上,聯結車,8,139.0
2024-02-27 15:35,竹崎(南)-中埔,南下,小客車,86,
2024-02-27 15:35,竹崎(南)-中埔,南下,小貨車,39,
2024-02-27 15:35,竹崎(南)-中埔,南下,大客車,0,
2024-02-27 15:35,竹崎(南)-中埔,南下,大貨車,11,
2024-02-27 15:35,竹崎(南)-中埔,南下,聯結車,8,151.6
2024-02-27 15:35,水上系統-中埔,北上,小客車,79,
2024-02-27 15:35,水上系統-中埔,北上,小貨車,34,
2024-02-27 15:35,水上系統-中埔,北上,大客車,7,
2024-02-27 15:35,水上系統-中埔,北上,大貨車,19,
2024-02-27 15:35,水上系統-中埔,北上,聯結車,4,155.0
2024-02-27 15:35,中埔-水上系統,南下,小客車,98,
2024-02-27 15:35,中埔-水上系統,南下,小貨車,40,
2024-02-27 15:35,中埔-水上系統,南下,大客車,1,
2024-02-27 15:35,中埔-水上系統,南下,大貨車,10,
2024-02-27 15:35,中埔-水上系統,南下,聯結車,4,159.0
2024-02-27 15:35,白河-水上系統,北上,小客車,69,
2024-02-27 15:35,白河-水上系統,北上,小貨車,26,
2024-02-27 15:35,白河-水上系統,北上,大客車,5,
2024-02-27 15:35,白河-水上系統,北上,大貨車,10,
2024-02-27 15:35,白河-水上系統,北上,聯結車,5,123.0
2024-02-27 15:35,水上系統-白河,南下,小客車,97,
2024-02-27 15:35,水上系統-白河,南下,小貨車,37,
2024-02-27 15:35,水上系統-白河,南下,大客車,0,
2024-02-27 15:35,水上系統-白河,南下,大貨車,13,
2024-02-27 15:35,水上系統-白河,南下,聯結車,6,160.6
2024-02-27 15:35,東山服務區-白河,北上,小客車,60,
2024-02-27 15:35,東山服務區-白河,北上,小貨車,31,
2024-02-27 15:35,東山服務區-白河,北上,大客車,0,
2024-02-27 15:35,東山服務區-白河,北上,大貨車,6,
2024-02-27 15:35,東山服務區-白河,北上,聯結車,5,106.4
2024-02-27 15:35,白河-東山服務區,南下,小客車,96,
2024-02-27 15:35,白河-東山服務區,南下,小貨車,32,
2024-02-27 15:35,白河-東山服務區,南下,大客車,7,
2024-02-27 15:35,白河-東山服務區,南下,大貨車,7,
2024-02-27 15:35,白河-東山服務區,南下,聯結車,6,156.0
2024-02-27 15:35,柳營-東山服務區,北上,小客車,70,
2024-02-27 15:35,柳營-東山服務區,北上,小貨車,33,
2024-02-27 15:35,柳營-東山服務區,北上,大客車,1,
2024-02-27 15:35,柳營-東山服務區,北上,大貨車,9,
2024-02-27 15:35,柳營-東山服務區,北上,聯結車,7,126.8
2024-02-27 15:35,東山服務區-柳營,南下,小客車,93,
2024-02-27 15:35,東山服務區-柳營,南下,小貨車,27,
2024-02-27 15:35,東山服務區-柳營,南下,大客車,3,
2024-02-27 15:35,東山服務區-柳營,南下,大貨車,8,
2024-02-27 15:35,東山服務區-柳營,南下,聯結車,7,145.2
2024-02-27 15:35,烏山頭-柳營,北上,小客車,75,
2024-02-27 15:35,烏山頭-柳營,北上,小貨車,36,
2024-02-27 15:35,烏山頭-柳營,北上,大客車,1,
2024-02-27 15:35,烏山頭-柳營,北上,大貨車,11,
2024-02-27 15:35,烏山頭-柳營,北上,聯結車,9,140.4
2024-02-27 15:35,柳營-烏山頭,南下,小客車,95,
2024-02-27 15:35,柳營-烏山頭,南下,小貨車,45,
2024-02-27 15:35,柳營-烏山頭,南下,大客車,6,
2024-02-27 15:35,柳營-烏山頭,南下,大貨車,7,
2024-02-27 15:35,柳營-烏山頭,南下,聯結車,9,170.8
2024-02-27 15:35,官田系統-烏山頭,北上,小客車,92,
2024-02-27 15:35,官田系統-烏山頭,北上,小貨車,34,
2024-02-27 15:35,官田系統-烏山頭,北上,大客車,3,
2024-02-27 15:35,官田系統-烏山頭,北上,大貨車,11,
2024-02-27 15:35,官田系統-烏山頭,北上,聯結車,5,152.6
2024-02-27 15:35,烏山頭-官田系統,南下,小客車,107,
2024-02-27 15:35,烏山頭-官田系統,南下,小貨車,42,
2024-02-27 15:35,烏山頭-官田系統,南下,大客車,6,
2024-02-27 15:35,烏山頭-官田系統,南下,大貨車,8,
2024-02-27 15:35,烏山頭-官田系統,南下,聯結車,9,181.2
2024-02-27 15:35,善化-官田系統,北上,小客車,91,
2024-02-27 15:35,善化-官田系統,北上,小貨車,31,
2024-02-27 15:35,善化-官田系統,北上,大客車,4,
2024-02-27 15:35,善化-官田系統,北上,大貨車,15,
2024-02-27 15:35,善化-官田系統,北上,聯結車,9,161.2
2024-02-27 15:35,官田系統-善化,南下,小客車,108,
2024-02-27 15:35,官田系統-善化,南下,小貨車,46,
2024-02-27 15:35,官田系統-善化,南下,大客車,1,
2024-02-27 15:35,官田系統-善化,南下,大貨車,8,
2024-02-27 15:35,官田系統-善化,南下,聯結車,12,183.4
2024-02-27 15:35,新化系統-善化,北上,小客車,92,
2024-02-27 15:35,新化系統-善化,北上,小貨車,36,
2024-02-27 15:35,新化系統-善化,北上,大客車,8,
2024-02-27 15:35,新化系統-善化,北上,大貨車,18,
2024-02-27 15:35,新化系統-善化,北上,聯結車,9,177.0
2024-02-27 15:35,善化-新化系統,南下,小客車,144,
2024-02-27 15:35,善化-新化系統,南下,小貨車,54,
2024-02-27 15:35,善化-新化系統,南下,大客車,1,
2024-02-27 15:35,善化-新化系統,南下,大貨車,14,
2024-02-27 15:35,善化-新化系統,南下,聯結車,13,237.2
2024-02-27 15:35,關廟-新化系統,北上,小客車,78,
2024-02-27 15:35,關廟-新化系統,北上,小貨車,41,
2024-02-27 15:35,關廟-新化系統,北上,大客車,0,
2024-02-27 15:35,關廟-新化系統,北上,大貨車,21,
2024-02-27 15:35,關廟-新化系統,北上,聯結車,14,168.0
2024-02-27 15:35,新化系統-關廟,南下,小客車,93,
2024-02-27 15:35,新化系統-關廟,南下,小貨車,51,
2024-02-27 15:35,新化系統-關廟,南下,大客車,1,
2024-02-27 15:35,新化系統-關廟,南下,大貨車,11,
2024-02-27 15:35,新化系統-關廟,南下,聯結車,19,187.4
2024-02-27 15:35,關廟服務區-關廟,北上,小客車,69,
2024-02-27 15:35,關廟服務區-關廟,北上,小貨車,30,
2024-02-27 15:35,關廟服務區-關廟,北上,大客車,3,
2024-02-27 15:35,關廟服務區-關廟,北上,大貨車,10,
2024-02-27 15:35,關廟服務區-關廟,北上,聯結車,12,134.0
2024-02-27 15:35,關廟-關廟服務區,南下,小客車,88,
2024-02-27 15:35,關廟-關廟服務區,南下,小貨車,39,
2024-02-27 15:35,關廟-關廟服務區,南下,大客車,2,
2024-02-27 15:35,關廟-關廟服務區,南下,大貨車,23,
2024-02-27 15:35,關廟-關廟服務區,南下,聯結車,19,188.6
2024-02-27 15:35,田寮-關廟服務區,北上,小客車,88,
2024-02-27 15:35,田寮-關廟服務區,北上,小貨車,38,
2024-02-27 15:35,田寮-關廟服務區,北上,大客車,2,
2024-02-27 15:35,田寮-關廟服務區,北上,大貨車,13,
2024-02-27 15:35,田寮-關廟服務區,北上,聯結車,24,180.6
2024-02-27 15:35,關廟服務區-田寮,南下,小客車,84,
2024-02-27 15:35,關廟服務區-田寮,南下,小貨車,34,
2024-02-27 15:35,關廟服務區-田寮,南下,大客車,3,
2024-02-27 15:35,關廟服務區-田寮,南下,大貨車,14,
2024-02-27 15:35,關廟服務區-田寮,南下,聯結車,26,178.2
2024-02-27 15:35,燕巢系統-田寮,北上,小客車,74,
2024-02-27 15:35,燕巢系統-田寮,北上,小貨車,35,
2024-02-27 15:35,燕巢系統-田寮,北上,大客車,1,
2024-02-27 15:35,燕巢系統-田寮,北上,大貨車,10,
2024-02-27 15:35,燕巢系統-田寮,北上,聯結車,24,158.0
2024-02-27 15:35,田寮-燕巢系統,南下,小客車,89,
2024-02-27 15:35,田寮-燕巢系統,南下,小貨車,38,
2024-02-27 15:35,田寮-燕巢系統,南下,大客車,2,
2024-02-27 15:35,田寮-燕巢系統,南下,大貨車,12,
2024-02-27 15:35,田寮-燕巢系統,南下,聯結車,19,173.2
2024-02-27 15:35,九如-燕巢系統,北上,小客車,100,
2024-02-27 15:35,九如-燕巢系統,北上,小貨車,36,
2024-02-27 15:35,九如-燕巢系統,北上,大客車,0,
2024-02-27 15:35,九如-燕巢系統,北上,大貨車,11,
2024-02-27 15:35,九如-燕巢系統,北上,聯結車,3,155.6
2024-02-27 15:35,燕巢系統-九如,南下,小客車,90,
2024-02-27 15:35,燕巢系統-九如,南下,小貨車,31,
2024-02-27 15:35,燕巢系統-九如,南下,大客車,0,
2024-02-27 15:35,燕巢系統-九如,南下,大貨車,12,
2024-02-27 15:35,燕巢系統-九如,南下,聯結車,7,147.6
2024-02-27 15:35,屏東-九如,北上,小客車,73,
2024-02-27 15:35,屏東-九如,北上,小貨車,39,
2024-02-27 15:35,屏東-九如,北上,大客車,0,
2024-02-27 15:35,屏東-九如,北上,大貨車,11,
2024-02-27 15:35,屏東-九如,北上,聯結車,7,137.2
2024-02-27 15:35,九如-屏東,南下,小客車,88,
2024-02-27 15:35,九如-屏東,南下,小貨車,40,
2024-02-27 15:35,九如-屏東,南下,大客車,3,
2024-02-27 15:35,九如-屏東,南下,大貨車,12,
2024-02-27 15:35,九如-屏東,南下,聯結車,8,160.2
2024-02-27 15:35,屏東-長治,南下,小客車,52,
2024-02-27 15:35,屏東-長治,南下,小貨車,20,
2024-02-27 15:35,屏東-長治,南下,大客車,11,
2024-02-27 15:35,屏東-長治,南下,大貨車,11,
2024-02-27 15:35,屏東-長治,南下,聯結車,8,114.0
2024-02-27 15:35,長治-屏東,北上,小客車,60,
2024-02-27 15:35,長治-屏東,北上,小貨車,23,
2024-02-27 15:35,長治-屏東,北上,大客車,3,
2024-02-27 15:35,長治-屏東,北上,大貨車,7,
2024-02-27 15:35,長治-屏東,北上,聯結車,6,105.4
2024-02-27 15:35,長治-麟洛,南下,小客車,56,
2024-02-27 15:35,長治-麟洛,南下,小貨車,14,
2024-02-27 15:35,長治-麟洛,南下,大客車,10,
2024-02-27 15:35,長治-麟洛,南下,大貨車,11,
2024-02-27 15:35,長治-麟洛,南下,聯結車,5,106.4
2024-02-27 15:35,麟洛-長治,北上,小客車,54,
2024-02-27 15:35,麟洛-長治,北上,小貨車,15,
2024-02-27 15:35,麟洛-長治,北上,大客車,2,
2024-02-27 15:35,麟洛-長治,北上,大貨車,11,
2024-02-27 15:35,麟洛-長治,北上,聯結車,4,92.8
2024-02-27 15:35,竹田系統-麟洛,北上,小客車,65,
2024-02-27 15:35,竹田系統-麟洛,北上,小貨車,40,
2024-02-27 15:35,竹田系統-麟洛,北上,大客車,1,
2024-02-27 15:35,竹田系統-麟洛,北上,大貨車,8,
2024-02-27 15:35,竹田系統-麟洛,北上,聯結車,7,127.4
2024-02-27 15:35,麟洛-竹田系統,南下,小客車,65,
2024-02-27 15:35,麟洛-竹田系統,南下,小貨車,25,
2024-02-27 15:35,麟洛-竹田系統,南下,大客車,4,
2024-02-27 15:35,麟洛-竹田系統,南下,大貨車,4,
2024-02-27 15:35,麟洛-竹田系統,南下,聯結車,6,109.6
2024-02-27 15:35,崁頂-竹田系統,北上,小客車,83,
2024-02-27 15:35,崁頂-竹田系統,北上,小貨車,43,
2024-02-27 15:35,崁頂-竹田系統,北上,大客車,1,
2024-02-27 15:35,崁頂-竹田系統,北上,大貨車,10,
2024-02-27 15:35,崁頂-竹田系統,北上,聯結車,6,149.8
2024-02-27 15:35,竹田系統-崁頂,南下,小客車,69,
2024-02-27 15:35,竹田系統-崁頂,南下,小貨車,26,
2024-02-27 15:35,竹田系統-崁頂,南下,大客車,4,
2024-02-27 15:35,竹田系統-崁頂,南下,大貨車,3,
2024-02-27 15:35,竹田系統-崁頂,南下,聯結車,10,118.8
2024-02-27 15:35,南州-崁頂,北上,小客車,77,
2024-02-27 15:35,南州-崁頂,北上,小貨車,34,
2024-02-27 15:35,南州-崁頂,北上,大客車,3,
2024-02-27 15:35,南州-崁頂,北上,大貨車,5,
2024-02-27 15:35,南州-崁頂,北上,聯結車,9,134.8
2024-02-27 15:35,崁頂-南州,南下,小客車,60,
2024-02-27 15:35,崁頂-南州,南下,小貨車,20,
2024-02-27 15:35,崁頂-南州,南下,大客車,2,
2024-02-27 15:35,崁頂-南州,南下,大貨車,3,
2024-02-27 15:35,崁頂-南州,南下,聯結車,7,96.8
2024-02-27 15:35,林邊-南州,北上,小客車,22,
2024-02-27 15:35,林邊-南州,北上,小貨車,14,
2024-02-27 15:35,林邊-南州,北上,大客車,0,
2024-02-27 15:35,林邊-南州,北上,大貨車,1,
2024-02-27 15:35,林邊-南州,北上,聯結車,2,40.2
2024-02-27 15:35,南州-林邊,南下,小客車,18,
2024-02-27 15:35,南州-林邊,南下,小貨車,8,
2024-02-27 15:35,南州-林邊,南下,大客車,1,
2024-02-27 15:35,南州-林邊,南下,大貨車,3,
2024-02-27 15:35,南州-林邊,南下,聯結車,1,33.0
2024-02-27 15:35,南港系統-石碇,南下,小客車,124,
2024-02-27 15:35,南港系統-石碇,南下,小貨車,46,
2024-02-27 15:35,南港系統-石碇,南下,大客車,0,
2024-02-27 15:35,南港系統-石碇,南下,大貨車,0,
2024-02-27 15:35,南港系統-石碇,南下,聯結車,0,170.0
2024-02-27 15:35,石碇-南港系統,北上,小客車,117,
2024-02-27 15:35,石碇-南港系統,北上,小貨車,54,
2024-02-27 15:35,石碇-南港系統,北上,大客車,7,
2024-02-27 15:35,石碇-南港系統,北上,大貨車,0,
2024-02-27 15:35,石碇-南港系統,北上,聯結車,0,180.8
2024-02-27 15:35,坪林交控專用道-石碇,北上,小客車,131,
2024-02-27 15:35,坪林交控專用道-石碇,北上,小貨車,62,
2024-02-27 15:35,坪林交控專用道-石碇,北上,大客車,7,
2024-02-27 15:35,坪林交控專用道-石碇,北上,大貨車,3,
2024-02-27 15:35,坪林交控專用道-石碇,北上,聯結車,0,207.0
2024-02-27 15:35,石碇-坪林交控專用道,南下,小客車,98,
2024-02-27 15:35,石碇-坪林交控專用道,南下,小貨車,45,
2024-02-27 15:35,石碇-坪林交控專用道,南下,大客車,5,
2024-02-27 15:35,石碇-坪林交控專用道,南下,大貨車,2,
2024-02-27 15:35,石碇-坪林交控專用道,南下,聯結車,1,154.2
2024-02-27 15:35,頭城-坪林交控專用道,北上,小客車,148,
2024-02-27 15:35,頭城-坪林交控專用道,北上,小貨車,53,
2024-02-27 15:35,頭城-坪林交控專用道,北上,大客車,7,
2024-02-27 15:35,頭城-坪林交控專用道,北上,大貨車,2,
2024-02-27 15:35,頭城-坪林交控專用道,北上,聯結車,1,215.0
2024-02-27 15:35,坪林交控專用道-頭城,南下,小客車,149,
2024-02-27 15:35,坪林交控專用道-頭城,南下,小貨車,38,
2024-02-27 15:35,坪林交控專用道-頭城,南下,大客車,4,
2024-02-27 15:35,坪林交控專用道-頭城,南下,大貨車,0,
2024-02-27 15:35,坪林交控專用道-頭城,南下,聯結車,0,192.6
2024-02-27 15:35,宜蘭(北)-頭城,北上,小客車,119,
2024-02-27 15:35,宜蘭(北)-頭城,北上,小貨車,49,
2024-02-27 15:35,宜蘭(北)-頭城,北上,大客車,4,
2024-02-27 15:35,宜蘭(北)-頭城,北上,大貨車,1,
2024-02-27 15:35,宜蘭(北)-頭城,北上,聯結車,4,180.6
2024-02-27 15:35,頭城-宜蘭(北),南下,小客車,90,
2024-02-27 15:35,頭城-宜蘭(北),南下,小貨車,32,
2024-02-27 15:35,頭城-宜蘭(北),南下,大客車,2,
2024-02-27 15:35,頭城-宜蘭(北),南下,大貨車,2,
2024-02-27 15:35,頭城-宜蘭(北),南下,聯結車,5,134.6
2024-02-27 15:35,羅東-宜蘭(南),北上,小客車,81,
2024-02-27 15:35,羅東-宜蘭(南),北上,小貨車,44,
2024-02-27 15:35,羅東-宜蘭(南),北上,大客車,9,
2024-02-27 15:35,羅東-宜蘭(南),北上,大貨車,3,
2024-02-27 15:35,羅東-宜蘭(南),北上,聯結車,2,144.6
2024-02-27 15:35,宜蘭(南)-羅東,南下,小客車,79,
2024-02-27 15:35,宜蘭(南)-羅東,南下,小貨車,25,
2024-02-27 15:35,宜蘭(南)-羅東,南下,大客車,4,
2024-02-27 15:35,宜蘭(南)-羅東,南下,大貨車,2,
2024-02-27 15:35,宜蘭(南)-羅東,南下,聯結車,5,119.4
2024-02-27 15:35,羅東-蘇澳,南下,小客車,38,
2024-02-27 15:35,羅東-蘇澳,南下,小貨車,8,
2024-02-27 15:35,羅東-蘇澳,南下,大客車,1,
2024-02-27 15:35,羅東-蘇澳,南下,大貨車,0,
2024-02-27 15:35,羅東-蘇澳,南下,聯結車,2,50.2
2024-02-27 15:35,蘇澳-羅東,北上,小客車,54,
2024-02-27 15:35,蘇澳-羅東,北上,小貨車,13,
2024-02-27 15:35,蘇澳-羅東,北上,大客車,4,
2024-02-27 15:35,蘇澳-羅東,北上,大貨車,2,
2024-02-27 15:35,蘇澳-羅東,北上,聯結車,4,81.0
2024-02-27 15:35,宜蘭(北)-宜蘭(南),南下,小客車,21,
2024-02-27 15:35,宜蘭(北)-宜蘭(南),南下,小貨車,6,
2024-02-27 15:35,宜蘭(北)-宜蘭(南),南下,大客車,1,
2024-02-27 15:35,宜蘭(北)-宜蘭(南),南下,大貨車,2,
2024-02-27 15:35,宜蘭(北)-宜蘭(南),南下,聯結車,1,32.6
2024-02-27 15:35,宜蘭(南)-宜蘭(北),北上,小客車,20,
2024-02-27 15:35,宜蘭(南)-宜蘭(北),北上,小貨車,7,
2024-02-27 15:35,宜蘭(南)-宜蘭(北),北上,大客車,1,
2024-02-27 15:35,宜蘭(南)-宜蘭(北),北上,大貨車,1,
2024-02-27 15:35,宜蘭(南)-宜蘭(北),北上,聯結車,0,29.8
